This is the result file of the different benchmark tests.

The number in () after each tests shows how many SQL commands the particular
test did.  As one test may have many different parameters this gives only
a rough picture of what was done.  Check the source for more information :)

Keep in mind that one can't compare benchmarks run with different --cmp
options. The --cmp options sets the all limits according to the worst
limit for all server in the benchmark.

Numbers marked with '+' are estimated according to previous runs because
the query took longer than a given time-limit to finish. The estimation
shouldn't be far from the real result thought.

Numbers marked with '?' contains results that gave wrong result. This can only
be used as an indication of how long it took for the server to produce a wrong
result :)

Numbers marked with '*' are tests that was run a different number times
than the test in the first column.  The reason for this is normally that the
marked test was run with different options that affects the number of tests
or that the test was from another version of the MySQL benchmarks.

Hope this will give you some idea how each db is performing at what thing ....
Hope you like it .... Luuk & Monty (1997)

The test was run with limits from: mysql,pg

The result logs which where found and the options:
 1 mysql-mysql_5.5.20_ddefault             : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  default
 2 mysql-mysql_5.5.20_debug                : MySQL 5.5.20 debug --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  debug
 3 mysql-mysql_5.5.20_engine_heap          : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --create-options=ENGINE=HEAP --only-missing-tests
  engine-heap
 4 mysql-mysql_5.5.20_gcc_O2               : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  gcc-O2
 5 mysql-mysql_5.5.20_omit_frame_pointer   : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  omit-frame-pointer
 6 mysql-mysql_5.5.20_skip_grants          : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  skip-grants
 7 mysql-mysql_5.5.20_static               : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  static

======================================================================================
Operation                    |      1|      2|      3|      4|      5|      6|      7|
min_max_on_key (85000)       |   7.00|  10.00| *69.00|   8.00|   8.00|   7.00|   7.00|
once_prepared_select (100000)|   7.00|  13.00|       |   7.00|   7.00|   8.00|   7.00|
order_by_big (10)            |   5.00|   7.00|       |   5.00|   6.00|   5.00|   5.00|
order_by_big_key (10)        |   6.00|   8.00|       |   6.00|   5.00|   5.00|   6.00|
order_by_big_key2 (10)       |   5.00|   6.00|       |   5.00|   5.00|   5.00|   5.00|
order_by_big_key_desc (10)   |   5.00|   8.00|       |   5.00|   5.00|   6.00|   5.00|
order_by_big_key_diff (10)   |   6.00|   8.00|       |   6.00|   5.00|   5.00|   5.00|
order_by_big_key_prefix (10) |   5.00|   8.00|       |   5.00|   5.00|   5.00|   6.00|
order_by_key2_diff (500)     |   0.00|   1.00|       |   0.00|   1.00|   1.00|   1.00|
order_by_key_prefix (500)    |   1.00|   0.00|       |   1.00|   0.00|   0.00|   0.00|
order_by_range (500)         |   0.00|   1.00|       |   0.00|   0.00|   1.00|   1.00|
outer_join (10)              |   6.00|  19.00|       |   5.00|   6.00|   5.00|   6.00|
outer_join_found (10)        |   6.00|  19.00|       |   6.00|   5.00|   6.00|   5.00|
outer_join_not_found (500)   |   5.00|  17.00|       |   4.00|   4.00|   4.00|   5.00|
outer_join_on_key (10)       |   5.00|  19.00|       |   5.00|   4.00|   5.00|   5.00|
prepared_select (100000)     |  10.00|  16.00|       |   9.00|  10.00|  10.00|  10.00|
select_1_row (500000)        |  24.00|  39.00|  23.00|  23.00|  23.00|  23.00|  23.00|
select_1_row_cache (500000)  |  21.00|  38.00|  20.00|  21.00|  21.00|  22.00|  21.00|
select_2_rows (500000)       |  25.00|  43.00|  22.00|  25.00|  25.00|  25.00|  25.00|
select_big (80)              |   5.00|   6.00|  *0.00|   5.00|   5.00|   6.00|   5.00|
select_big_str (50000)       |   7.00|  10.00|       |   8.00|   7.00|   7.00|   7.00|
select_cache (10000)         |  22.00|  65.00|  21.00|  20.00|  21.00|  22.00|  22.00|
select_cache2 (10000)        |  22.00|  64.00|  21.00|  21.00|  22.00|  21.00|  21.00|
select_column+column (500000)|  26.00|  48.00|  24.00|  25.00|  25.00|  25.00|  25.00|
select_diff_key (500)        |   0.00|   0.00|       |   0.00|   0.00|   0.00|   0.00|
select_distinct (40000)      |  59.00| 111.00|  45.00|  59.00|  57.00|  57.00|  57.00|
select_group (130111)        |  75.00| 134.00| *56.00|  74.00|  74.00|  76.00|  73.00|
select_group_when_MANY_tables|   0.00|   0.00|   0.00|   0.00|   0.00|   0.00|   0.00|
select_join (5000)           |  12.00|  24.00|   7.00|  11.00|  11.00|  12.00|  12.00|
select_key (200000)          |  19.00|  30.00|       |  26.00|  18.00|  20.00|  19.00|
select_key2 (200000)         |  20.00|  31.00|       |  28.00|  20.00|  20.00|  21.00|
select_key2_return_key (20000|  19.00|  33.00|       |  27.00|  19.00|  20.00|  19.00|
select_key2_return_prim (2000|  19.00|  34.00|       |  27.00|  19.00|  22.00|  20.00|
select_key_prefix (200000)   |  20.00|  36.00|       |  27.00|  20.00|  21.00|  20.00|
select_key_prefix_join (5000)|  77.00| 165.00| 176.00|  72.00|  71.00|  73.00|  71.00|
select_key_return_key (200000|  18.00|  28.00|       |  26.00|  18.00|  24.00|  18.00|
select_many_fields (140000)  | 176.00| 323.00|       | 180.00| 170.00| 175.00| 173.00|
select_range (410)           |  21.00|  24.00|  20.00|  19.00|  19.00|  19.00|  21.00|
select_range_key2 (25010)    |   4.00|   5.00|       |   4.00|   3.00|   3.00|   3.00|
select_range_prefix (25010)  |   3.00|   6.00|       |   3.00|   4.00|   3.00|   3.00|
select_simple (500000)       |  12.00|  17.00|  12.00|  11.00|  11.00|  12.00|  12.00|
select_simple_cache (500000) |  11.00|  16.00|  11.00|  12.00|  12.00|  11.00|  11.00|
select_simple_join (25000)   |  13.00|  20.00|   9.00|  13.00|  12.00|  12.00|  12.00|
update_big (10)              |   4.00|   7.00|       |   3.00|   4.00|   3.00|   3.00|
update_of_key (50000)        |   3.00|   6.00|       |   4.00|   3.00|   3.00|   4.00|
update_of_key_big (501)      |   3.00|   8.00|       |   3.00|   3.00|   3.00|   3.00|
update_of_primary_key_many_ke|   2.00|   8.00|       |   3.00|   3.00|   2.00|   3.00|
update_with_key (300000)     |  17.00|  29.00|       |  23.00|  17.00|  17.00|  16.00|
update_with_key_prefix (10000|   6.00|  10.00|       |   8.00|   5.00|   6.00|   6.00|
wisc_benchmark (50014)       | 258.00| 361.00| 228.00| 253.00| 243.00| 251.00| 253.00|
--------------------------------------------------------------------------------------
TOTALS                       |2835.00|4316.00|2342.00|2803.00|2712.00|2816.00|2725.00|
======================================================================================
