This is the result file of the different benchmark tests.

The number in () after each tests shows how many SQL commands the particular
test did.  As one test may have many different parameters this gives only
a rough picture of what was done.  Check the source for more information :)

Keep in mind that one can't compare benchmarks run with different --cmp
options. The --cmp options sets the all limits according to the worst
limit for all server in the benchmark.

Numbers marked with '+' are estimated according to previous runs because
the query took longer than a given time-limit to finish. The estimation
shouldn't be far from the real result thought.

Numbers marked with '?' contains results that gave wrong result. This can only
be used as an indication of how long it took for the server to produce a wrong
result :)

Numbers marked with '*' are tests that was run a different number times
than the test in the first column.  The reason for this is normally that the
marked test was run with different options that affects the number of tests
or that the test was from another version of the MySQL benchmarks.

Hope this will give you some idea how each db is performing at what thing ....
Hope you like it .... Luuk & Monty (1997)

The test was run with limits from: mysql,pg

The result logs which where found and the options:
 1 mysql-mariadb_5.2.10_ddefault           : MySQL 5.2.10 MariaDB --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  default
 2 mysql-mariadb_5.2.10_debug              : MySQL 5.2.10 MariaDB debug --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  debug
 3 mysql-mariadb_5.2.10_engine_heap        : MySQL 5.2.10 MariaDB --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --create-options=ENGINE=HEAP --only-missing-tests
  engine-heap
 4 mysql-mariadb_5.2.10_gcc_O2             : MySQL 5.2.10 MariaDB --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  gcc-O2
 5 mysql-mariadb_5.2.10_omit_frame_pointer : MySQL 5.2.10 MariaDB --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  omit-frame-pointer
 6 mysql-mariadb_5.2.10_skip_grants        : MySQL 5.2.10 MariaDB --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  skip-grants
 7 mysql-mariadb_5.2.10_static             : MySQL 5.2.10 MariaDB --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  static

======================================================================================
Operation                    |      1|      2|      3|      4|      5|      6|      7|
min_max (60)                 |   2.00|  13.00|       |   2.00|   2.00|   2.00|   2.00|
min_max_on_key (85000)       |   7.00|  10.00| *71.00|   7.00|   7.00|   8.00|   8.00|
once_prepared_select (100000)|   7.00|  16.00|       |  10.00|   8.00|   8.00|   7.00|
order_by_big (10)            |   5.00|   8.00|       |   5.00|   5.00|   5.00|   5.00|
order_by_big_key (10)        |   5.00|   8.00|       |   5.00|   5.00|   5.00|   6.00|
order_by_big_key2 (10)       |   5.00|   7.00|       |   5.00|   5.00|   5.00|   5.00|
order_by_big_key_desc (10)   |   6.00|  10.00|       |   5.00|   5.00|   6.00|   5.00|
order_by_big_key_diff (10)   |   5.00|   8.00|       |   5.00|   5.00|   5.00|   5.00|
order_by_big_key_prefix (10) |   5.00|   9.00|       |   5.00|   5.00|   5.00|   5.00|
order_by_key2_diff (500)     |   1.00|   1.00|       |   1.00|   1.00|   1.00|   0.00|
order_by_key_prefix (500)    |   0.00|   1.00|       |   0.00|   0.00|   0.00|   1.00|
order_by_range (500)         |   1.00|   0.00|       |   1.00|   1.00|   1.00|   0.00|
outer_join (10)              |   5.00|  44.00|       |   6.00|   6.00|   5.00|   6.00|
outer_join_found (10)        |   6.00|  42.00|       |   6.00|   5.00|   6.00|   6.00|
outer_join_not_found (500)   |   5.00|  39.00|       |   5.00|   5.00|   5.00|   4.00|
outer_join_on_key (10)       |   5.00|  40.00|       |   5.00|   4.00|   5.00|   5.00|
prepared_select (100000)     |  10.00|  20.00|       |  13.00|  10.00|  10.00|   9.00|
select_1_row (500000)        |  20.00|  41.00|  20.00|  21.00|  20.00|  20.00|  20.00|
select_1_row_cache (500000)  |  19.00|  39.00|  18.00|  19.00|  29.00|  20.00|  19.00|
select_2_rows (500000)       |  22.00|  47.00|  20.00|  22.00|  33.00|  32.00|  22.00|
select_big (80)              |   5.00|   8.00|  *0.00|   5.00|   6.00|   5.00|   5.00|
select_big_str (50000)       |   7.00|  10.00|       |   7.00|   8.00|   8.00|   7.00|
select_cache (10000)         |  19.00| 101.00|  17.00|  18.00|  18.00|  16.00|  17.00|
select_cache2 (10000)        |  19.00| 100.00|  18.00|  19.00|  17.00|  19.00|  17.00|
select_column+column (500000)|  24.00|  56.00|  22.00|  24.00|  34.00|  24.00|  22.00|
select_diff_key (500)        |   0.00|   0.00|       |   0.00|   0.00|   0.00|   1.00|
select_distinct (40000)      |  61.00| 189.00|  49.00|  63.00|  61.00|  61.00|  61.00|
select_group (130111)        |  75.00| 221.00| *57.00|  74.00|  73.00|  75.00|  74.00|
select_group_when_MANY_tables|   0.00|   0.00|   0.00|   0.00|   0.00|   0.00|   0.00|
select_join (5000)           |  11.00|  43.00|   6.00|  12.00|  12.00|  12.00|  11.00|
select_key (200000)          |  18.00|  33.00|       |  18.00|  26.00|  26.00|  18.00|
select_key2 (200000)         |  20.00|  44.00|       |  27.00|  20.00|  27.00|  19.00|
select_key2_return_key (20000|  18.00|  39.00|       |  27.00|  26.00|  27.00|  18.00|
select_key2_return_prim (2000|  19.00|  41.00|       |  26.00|  26.00|  26.00|  19.00|
select_key_prefix (200000)   |  20.00|  46.00|       |  20.00|  20.00|  23.00|  19.00|
select_key_prefix_join (5000)|  74.00| 318.00| 172.00|  76.00|  72.00|  74.00|  72.00|
select_key_return_key (200000|  18.00|  32.00|       |  22.00|  20.00|  25.00|  17.00|
select_many_fields (140000)  | 172.00| 419.00|       | 178.00| 168.00| 166.00| 169.00|
select_range (410)           |  20.00|  75.00|  21.00|  20.00|  19.00|  20.00|  20.00|
select_range_key2 (25010)    |   2.00|   8.00|       |   4.00|   3.00|   3.00|   3.00|
select_range_prefix (25010)  |   4.00|   9.00|       |   3.00|   3.00|   4.00|   3.00|
select_simple (500000)       |  12.00|  17.00|  12.00|  11.00|  12.00|  13.00|  12.00|
select_simple_cache (500000) |  11.00|  17.00|  11.00|  12.00|  12.00|  11.00|  11.00|
select_simple_join (25000)   |  13.00|  31.00|   9.00|  13.00|  13.00|  12.00|  13.00|
update_big (10)              |   4.00|   9.00|       |   4.00|   4.00|   4.00|   3.00|
update_of_key (50000)        |   3.00|   9.00|       |   4.00|   4.00|   4.00|   3.00|
update_of_key_big (501)      |   3.00|  17.00|       |   3.00|   3.00|   2.00|   2.00|
update_of_primary_key_many_ke|   2.00|  15.00|       |   3.00|   3.00|   2.00|   2.00|
update_with_key (300000)     |  16.00|  35.00|       |  22.00|  21.00|  23.00|  16.00|
update_with_key_prefix (10000|   6.00|  13.00|       |   8.00|   8.00|   8.00|   6.00|
wisc_benchmark (50014)       | 238.00| 562.00| 222.00| 244.00| 237.00| 243.00| 244.00|
--------------------------------------------------------------------------------------
TOTALS                       |2707.00|6237.00|2250.00|2789.00|2752.00|2768.00|2728.00|
======================================================================================
