This is the result file of the different benchmark tests.

The number in () after each tests shows how many SQL commands the particular
test did.  As one test may have many different parameters this gives only
a rough picture of what was done.  Check the source for more information :)

Keep in mind that one can't compare benchmarks run with different --cmp
options. The --cmp options sets the all limits according to the worst
limit for all server in the benchmark.

Numbers marked with '+' are estimated according to previous runs because
the query took longer than a given time-limit to finish. The estimation
shouldn't be far from the real result thought.

Numbers marked with '?' contains results that gave wrong result. This can only
be used as an indication of how long it took for the server to produce a wrong
result :)

Numbers marked with '*' are tests that was run a different number times
than the test in the first column.  The reason for this is normally that the
marked test was run with different options that affects the number of tests
or that the test was from another version of the MySQL benchmarks.

Hope this will give you some idea how each db is performing at what thing ....
Hope you like it .... Luuk & Monty (1997)

Column 1 is in seconds. All other columns are presented relative
to this. 1.00 is the same, bigger numbers indicates slower

The test was run with limits from: mysql,pg

The result logs which where found and the options:
 1 mysql-mysql_5.5.20_ddefault             : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  default
 2 mysql-mysql_5.5.20_debug                : MySQL 5.5.20 debug --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  debug
 3 mysql-mysql_5.5.20_engine_heap          : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --create-options=ENGINE=HEAP --only-missing-tests
  engine-heap
 4 mysql-mysql_5.5.20_gcc_O2               : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  gcc-O2
 5 mysql-mysql_5.5.20_omit_frame_pointer   : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  omit-frame-pointer
 6 mysql-mysql_5.5.20_skip_grants          : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  skip-grants
 7 mysql-mysql_5.5.20_static               : MySQL 5.5.20 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  static

===========================================================================================================
Operation                    |         1|         2|         3|         4|         5|         6|         7|
count_distinct_group_on_key_p|     21.00|     3.619|     1.048|     1.048|     0.952|     1.000|     1.000|
count_distinct_key_prefix (70|      1.00|     2.000|     8.000|     1.000|     1.000|     1.000|     1.000|
count_group (7000)           |     20.00|     2.750|     0.850|     0.950|     1.050|     1.000|     0.900|
count_group_on_key_parts (700|     29.00|     2.690|     0.586|     0.966|     0.897|     0.966|     1.069|
count_group_with_order (7000)|     20.00|     2.750|     0.900|     0.950|     1.050|     1.000|     0.950|
count_on_key (50100)         |     39.00|     3.436|    *1.026|     0.949|     0.949|     0.949|     1.000|
create+drop (10000)          |    592.00|     0.986|     1.019|     0.946|     0.939|     1.005|     0.944|
create_MANY_tables (400)     |     18.00|     1.111|     1.111|     1.167|     1.056|     1.056|     0.944|
create_index (8)             |      0.00|     0.000|     1.000|     1.000|     1.000|     1.000|     1.000|
create_key+drop (10000)      |    622.00|     0.986|     0.969|     0.932|     0.939|     0.986|     0.918|
create_table (31)            |      1.00|     2.000|     3.000|     2.000|     2.000|     1.000|     1.000|
delete_all_many_keys (1)     |      4.00|     3.250|          |     1.000|     1.000|     1.000|     1.000|
delete_big (1)               |      0.00|     0.000|     0.000|     0.000|     0.000|     0.000|     0.000|
delete_big_many_keys (128)   |      4.00|     3.250|          |     1.000|     1.000|     1.000|     1.000|
delete_key (10000)           |      0.00|     1.000|          |     0.000|     0.000|     1.000|     1.000|
delete_range (12)            |      1.00|     3.000|          |     1.000|     1.000|     1.000|     1.000|
drop_index (8)               |      1.00|     1.000|     0.000|     0.000|     0.000|     1.000|     1.000|
drop_table (28)              |      0.00|     0.000|     0.000|     0.000|     0.000|     0.000|     0.000|
drop_table_when_MANY_tables (|      0.00|     0.000|     0.000|     0.000|     0.000|     0.000|     0.000|
insert (350768)              |      2.00|     3.500|    *0.000|     1.500|     1.500|     2.000|     1.500|
insert_duplicates (100000)   |      4.00|     1.500|          |     1.000|     1.000|     1.000|     1.000|
insert_key (100000)          |      6.00|     2.667|          |     1.000|     1.000|     0.833|     1.000|
insert_many_fields (140000)  |    104.00|     2.144|          |     1.048|     0.942|     1.000|     0.990|
insert_select_1_key (1)      |      1.00|     3.000|          |     1.000|     1.000|     0.000|     1.000|
insert_select_2_keys (1)     |      1.00|     2.000|          |     1.000|     1.000|     1.000|     0.000|
min_max (60)                 |      1.00|     7.000|          |     2.000|     2.000|     2.000|     2.000|
min_max_on_key (85000)       |      7.00|     1.429|    *9.857|     1.143|     1.143|     1.000|     1.000|
once_prepared_select (100000)|      7.00|     1.857|          |     1.000|     1.000|     1.143|     1.000|
order_by_big (10)            |      5.00|     1.400|          |     1.000|     1.200|     1.000|     1.000|
order_by_big_key (10)        |      6.00|     1.333|          |     1.000|     0.833|     0.833|     1.000|
order_by_big_key2 (10)       |      5.00|     1.200|          |     1.000|     1.000|     1.000|     1.000|
order_by_big_key_desc (10)   |      5.00|     1.600|          |     1.000|     1.000|     1.200|     1.000|
order_by_big_key_diff (10)   |      6.00|     1.333|          |     1.000|     0.833|     0.833|     0.833|
order_by_big_key_prefix (10) |      5.00|     1.600|          |     1.000|     1.000|     1.000|     1.200|
order_by_key2_diff (500)     |      0.00|     1.000|          |     0.000|     1.000|     1.000|     1.000|
order_by_key_prefix (500)    |      1.00|     0.000|          |     1.000|     0.000|     0.000|     0.000|
order_by_range (500)         |      0.00|     1.000|          |     0.000|     0.000|     1.000|     1.000|
outer_join (10)              |      6.00|     3.167|          |     0.833|     1.000|     0.833|     1.000|
outer_join_found (10)        |      6.00|     3.167|          |     1.000|     0.833|     1.000|     0.833|
outer_join_not_found (500)   |      5.00|     3.400|          |     0.800|     0.800|     0.800|     1.000|
outer_join_on_key (10)       |      5.00|     3.800|          |     1.000|     0.800|     1.000|     1.000|
prepared_select (100000)     |     10.00|     1.600|          |     0.900|     1.000|     1.000|     1.000|
select_1_row (500000)        |     24.00|     1.625|     0.958|     0.958|     0.958|     0.958|     0.958|
select_1_row_cache (500000)  |     21.00|     1.810|     0.952|     1.000|     1.000|     1.048|     1.000|
select_2_rows (500000)       |     25.00|     1.720|     0.880|     1.000|     1.000|     1.000|     1.000|
select_big (80)              |      5.00|     1.200|    *0.000|     1.000|     1.000|     1.200|     1.000|
select_big_str (50000)       |      7.00|     1.429|          |     1.143|     1.000|     1.000|     1.000|
select_cache (10000)         |     22.00|     2.955|     0.955|     0.909|     0.955|     1.000|     1.000|
select_cache2 (10000)        |     22.00|     2.909|     0.955|     0.955|     1.000|     0.955|     0.955|
select_column+column (500000)|     26.00|     1.846|     0.923|     0.962|     0.962|     0.962|     0.962|
select_diff_key (500)        |      0.00|     0.000|          |     0.000|     0.000|     0.000|     0.000|
select_distinct (40000)      |     59.00|     1.881|     0.763|     1.000|     0.966|     0.966|     0.966|
select_group (130111)        |     75.00|     1.787|    *0.747|     0.987|     0.987|     1.013|     0.973|
select_group_when_MANY_tables|      0.00|     0.000|     0.000|     0.000|     0.000|     0.000|     0.000|
select_join (5000)           |     12.00|     2.000|     0.583|     0.917|     0.917|     1.000|     1.000|
select_key (200000)          |     19.00|     1.579|          |     1.368|     0.947|     1.053|     1.000|
select_key2 (200000)         |     20.00|     1.550|          |     1.400|     1.000|     1.000|     1.050|
select_key2_return_key (20000|     19.00|     1.737|          |     1.421|     1.000|     1.053|     1.000|
select_key2_return_prim (2000|     19.00|     1.789|          |     1.421|     1.000|     1.158|     1.053|
select_key_prefix (200000)   |     20.00|     1.800|          |     1.350|     1.000|     1.050|     1.000|
select_key_prefix_join (5000)|     77.00|     2.143|     2.286|     0.935|     0.922|     0.948|     0.922|
select_key_return_key (200000|     18.00|     1.556|          |     1.444|     1.000|     1.333|     1.000|
select_many_fields (140000)  |    176.00|     1.835|          |     1.023|     0.966|     0.994|     0.983|
select_range (410)           |     21.00|     1.143|     0.952|     0.905|     0.905|     0.905|     1.000|
select_range_key2 (25010)    |      4.00|     1.250|          |     1.000|     0.750|     0.750|     0.750|
select_range_prefix (25010)  |      3.00|     2.000|          |     1.000|     1.333|     1.000|     1.000|
select_simple (500000)       |     12.00|     1.417|     1.000|     0.917|     0.917|     1.000|     1.000|
select_simple_cache (500000) |     11.00|     1.455|     1.000|     1.091|     1.091|     1.000|     1.000|
select_simple_join (25000)   |     13.00|     1.538|     0.692|     1.000|     0.923|     0.923|     0.923|
update_big (10)              |      4.00|     1.750|          |     0.750|     1.000|     0.750|     0.750|
update_of_key (50000)        |      3.00|     2.000|          |     1.333|     1.000|     1.000|     1.333|
update_of_key_big (501)      |      3.00|     2.667|          |     1.000|     1.000|     1.000|     1.000|
update_of_primary_key_many_ke|      2.00|     4.000|          |     1.500|     1.500|     1.000|     1.500|
update_with_key (300000)     |     17.00|     1.706|          |     1.353|     1.000|     1.000|     0.941|
update_with_key_prefix (10000|      6.00|     1.667|          |     1.333|     0.833|     1.000|     1.000|
wisc_benchmark (50014)       |    258.00|     1.399|     0.884|     0.981|     0.942|     0.973|     0.981|
-----------------------------------------------------------------------------------------------------------
TOTALS                       |   2835.00|     1.522|     0.826|     0.989|     0.957|     0.993|     0.961|
===========================================================================================================
